Wahlkreisnr;Wahlkreisbez;RGS_Land;RGS_RegBez;RGS_Kreis;RGS_GemVerband;RGS_Gemeinde;Landname;RegBezname;Kreisname;GemVerbandname;Gemeindename;Gemeindeteil;Wahlkreisvon;Wahlkreisbis;ARS
285;Rottweil – Tuttlingen;08;3;25;5003;049;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Stadt Rottweil;Rottweil, Stadt;0;;;08325049
285;Rottweil – Tuttlingen;08;3;25;5004;050;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Stadt Schiltach;Schenkenzell;0;;;08325050
285;Rottweil – Tuttlingen;08;3;25;5004;051;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Stadt Schiltach;Schiltach, Stadt;0;;;08325051
285;Rottweil – Tuttlingen;08;3;25;5005;053;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Stadt Schramberg;Schramberg, Stadt;0;;;08325053
285;Rottweil – Tuttlingen;08;3;25;5006;057;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Stadt Sulz am Neckar;Sulz am Neckar, Stadt;0;;;08325057
285;Rottweil – Tuttlingen;08;3;25;5007;060;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;GVV Villingendorf;Villingendorf;0;;;08325060
285;Rottweil – Tuttlingen;08;3;25;5006;061;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Stadt Sulz am Neckar;Vöhringen;0;;;08325061
285;Rottweil – Tuttlingen;08;3;25;5003;064;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Stadt Rottweil;Wellendingen;0;;;08325064
285;Rottweil – Tuttlingen;08;3;25;5003;069;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Stadt Rottweil;Zimmern ob Rottweil;0;;;08325069
285;Rottweil – Tuttlingen;08;3;25;5002;070;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Stadt Oberndorf am Neckar;Fluorn-Winzeln;0;;;08325070
285;Rottweil – Tuttlingen;08;3;25;5001;071;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Gemeinde Dunningen;Eschbronn;0;;;08325071
285;Rottweil – Tuttlingen;08;3;25;5003;072;Baden-Württemberg;Reg.-Bez. Freiburg;Rottweil;VVG der Stadt Rottweil;Deißlingen;0;;;08325072
285;Rottweil – Tuttlingen;08;3;27;5004;002;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Aldingen;0;;;08327002
285;Rottweil – Tuttlingen;08;3;27;5001;004;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Bärenthal;0;;;08327004
285;Rottweil – Tuttlingen;08;3;27;5004;005;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Balgheim;0;;;08327005
285;Rottweil – Tuttlingen;08;3;27;5004;006;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Böttingen;0;;;08327006
285;Rottweil – Tuttlingen;08;3;27;5002;007;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Bubsheim;0;;;08327007
285;Rottweil – Tuttlingen;08;3;27;5001;008;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Buchheim;0;;;08327008
285;Rottweil – Tuttlingen;08;3;27;5002;009;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Deilingen;0;;;08327009
285;Rottweil – Tuttlingen;08;3;27;5004;010;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Denkingen;0;;;08327010
285;Rottweil – Tuttlingen;08;3;27;5004;011;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Dürbheim;0;;;08327011
285;Rottweil – Tuttlingen;08;3;27;5005;012;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Trossingen;Durchhausen;0;;;08327012
285;Rottweil – Tuttlingen;08;3;27;5002;013;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Egesheim;0;;;08327013
285;Rottweil – Tuttlingen;08;3;27;5001;016;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Fridingen an der Donau, Stadt;0;;;08327016
285;Rottweil – Tuttlingen;08;3;27;5004;017;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Frittlingen;0;;;08327017
285;Rottweil – Tuttlingen;08;3;27;5003;018;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Immendingen-Geisingen;Geisingen, Stadt;0;;;08327018
285;Rottweil – Tuttlingen;08;3;27;5002;019;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Gosheim;0;;;08327019
285;Rottweil – Tuttlingen;08;3;27;5005;020;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Trossingen;Gunningen;0;;;08327020
285;Rottweil – Tuttlingen;08;3;27;5004;023;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Hausen ob Verena;0;;;08327023
285;Rottweil – Tuttlingen;08;3;27;5003;025;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Immendingen-Geisingen;Immendingen;0;;;08327025
285;Rottweil – Tuttlingen;08;3;27;5001;027;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Irndorf;0;;;08327027
285;Rottweil – Tuttlingen;08;3;27;5002;029;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Königsheim;0;;;08327029
285;Rottweil – Tuttlingen;08;3;27;5001;030;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Kolbingen;0;;;08327030
285;Rottweil – Tuttlingen;08;3;27;5004;033;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Mahlstetten;0;;;08327033
285;Rottweil – Tuttlingen;08;3;27;5001;036;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Mühlheim an der Donau, Stadt;0;;;08327036
285;Rottweil – Tuttlingen;08;3;27;5006;038;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Neuhausen ob Eck;0;;;08327038
285;Rottweil – Tuttlingen;08;3;27;5002;040;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Reichenbach am Heuberg;0;;;08327040
285;Rottweil – Tuttlingen;08;3;27;5001;041;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Renquishausen;0;;;08327041
285;Rottweil – Tuttlingen;08;3;27;5004;046;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Spaichingen, Stadt;0;;;08327046
285;Rottweil – Tuttlingen;08;3;27;5005;048;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Trossingen;Talheim;0;;;08327048
285;Rottweil – Tuttlingen;08;3;27;5005;049;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Trossingen;Trossingen, Stadt;0;;;08327049
285;Rottweil – Tuttlingen;08;3;27;5006;050;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Tuttlingen, Stadt;0;;;08327050
285;Rottweil – Tuttlingen;08;3;27;5002;051;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Wehingen;0;;;08327051
285;Rottweil – Tuttlingen;08;3;27;5006;054;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Wurmlingen;0;;;08327054
285;Rottweil – Tuttlingen;08;3;27;5006;055;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Seitingen-Oberflacht;0;;;08327055
285;Rottweil – Tuttlingen;08;3;27;5006;056;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Rietheim-Weilheim;0;;;08327056
285;Rottweil – Tuttlingen;08;3;27;5006;057;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Emmingen-Liptingen;0;;;08327057
286;Schwarzwald-Baar;08;3;17;5005;039;Baden-Württemberg;Reg.-Bez. Freiburg;Ortenaukreis;VVG der Stadt Hausach;Gutach (Schwarzwaldbahn);0;;;08317039
286;Schwarzwald-Baar;08;3;17;5005;041;Baden-Württemberg;Reg.-Bez. Freiburg;Ortenaukreis;VVG der Stadt Hausach;Hausach, Stadt;0;;;08317041
286;Schwarzwald-Baar;08;3;17;0;051;Baden-Württemberg;Reg.-Bez. Freiburg;Ortenaukreis;;Hornberg, Stadt;0;;;08317051
286;Schwarzwald-Baar;08;3;17;5013;093;Baden-Württemberg;Reg.-Bez. Freiburg;Ortenaukreis;VVG der Stadt Wolfach;Oberwolfach;0;;;08317093
286;Schwarzwald-Baar;08;3;17;5013;145;Baden-Württemberg;Reg.-Bez. Freiburg;Ortenaukreis;VVG der Stadt Wolfach;Wolfach, Stadt;0;;;08317145
286;Schwarzwald-Baar;08;3;26;0;003;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;;Bad Dürrheim, Stadt;0;;;08326003
286;Schwarzwald-Baar;08;3;26;0;005;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;;Blumberg, Stadt;0;;;08326005
286;Schwarzwald-Baar;08;3;26;5001;006;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Donaueschingen;Bräunlingen, Stadt;0;;;08326006
286;Schwarzwald-Baar;08;3;26;5004;010;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Dauchingen;0;;;08326010
286;Schwarzwald-Baar;08;3;26;5001;012;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Donaueschingen;Donaueschingen, Stadt;0;;;08326012
286;Schwarzwald-Baar;08;3;26;5002;017;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Furtwangen im Schwarzwald;Furtwangen im Schwarzwald, Stadt;0;;;08326017
286;Schwarzwald-Baar;08;3;26;5002;020;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Furtwangen im Schwarzwald;Gütenbach;0;;;08326020
286;Schwarzwald-Baar;08;3;26;5001;027;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Donaueschingen;Hüfingen, Stadt;0;;;08326027
286;Schwarzwald-Baar;08;3;26;0;031;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;;Königsfeld im Schwarzwald;0;;;08326031
286;Schwarzwald-Baar;08;3;26;5004;037;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Mönchweiler;0;;;08326037
286;Schwarzwald-Baar;08;3;26;5004;041;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Niedereschach;0;;;08326041
286;Schwarzwald-Baar;08;3;26;0;052;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;;St. Georgen im Schwarzwald, Stadt;0;;;08326052
286;Schwarzwald-Baar;08;3;26;5003;054;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Raumschaft Triberg;Schönwald im Schwarzwald;0;;;08326054
286;Schwarzwald-Baar;08;3;26;5003;055;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Raumschaft Triberg;Schonach im Schwarzwald;0;;;08326055
286;Schwarzwald-Baar;08;3;26;5003;060;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Raumschaft Triberg;Triberg im Schwarzwald, Stadt;0;;;08326060
286;Schwarzwald-Baar;08;3;26;5004;061;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Tuningen;0;;;08326061
286;Schwarzwald-Baar;08;3;26;5004;065;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Unterkirnach;0;;;08326065
286;Schwarzwald-Baar;08;3;26;0;068;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;;Vöhrenbach, Stadt;0;;;08326068
286;Schwarzwald-Baar;08;3;26;5004;074;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Villingen-Schwenningen, Stadt;0;;;08326074
286;Schwarzwald-Baar;08;3;26;5004;075;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Brigachtal;0;;;08326075
287;Konstanz;08;3;35;5001;001;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Engen;Aach, Stadt;0;;;08335001
287;Konstanz;08;3;35;5004;002;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Konstanz;Allensbach;0;;;08335002
287;Konstanz;08;3;35;5002;015;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Gemeinde Gottmadingen;Büsingen am Hochrhein;0;;;08335015
287;Konstanz;08;3;35;5006;021;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Eigeltingen;0;;;08335021
287;Konstanz;08;3;35;5001;022;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Engen;Engen, Stadt;0;;;08335022
287;Konstanz;08;3;35;5003;025;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;GVV Höri;Gaienhofen;0;;;08335025
287;Konstanz;08;3;35;5002;026;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Gemeinde Gottmadingen;Gailingen am Hochrhein;0;;;08335026
287;Konstanz;08;3;35;5002;028;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Gemeinde Gottmadingen;Gottmadingen;0;;;08335028
287;Konstanz;08;3;35;0;035;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;;Hilzingen;0;;;08335035
287;Konstanz;08;3;35;5004;043;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Konstanz;Konstanz, Universitätsstadt;0;;;08335043
287;Konstanz;08;3;35;5003;055;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;GVV Höri;Moos;0;;;08335055
287;Konstanz;08;3;35;5006;057;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Mühlingen;0;;;08335057
287;Konstanz;08;3;35;5003;061;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;GVV Höri;Öhningen;0;;;08335061
287;Konstanz;08;3;35;0;063;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;;Radolfzell am Bodensee, Stadt;0;;;08335063
287;Konstanz;08;3;35;5004;066;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Konstanz;Reichenau;0;;;08335066
287;Konstanz;08;3;35;5005;075;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Singen (Hohentwiel);Singen (Hohentwiel), Stadt;0;;;08335075
287;Konstanz;08;3;35;5005;077;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Singen (Hohentwiel);Steißlingen;0;;;08335077
287;Konstanz;08;3;35;5006;079;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Stockach, Stadt;0;;;08335079
287;Konstanz;08;3;35;0;080;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;;Tengen, Stadt;0;;;08335080
287;Konstanz;08;3;35;5005;081;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Singen (Hohentwiel);Volkertshausen;0;;;08335081
287;Konstanz;08;3;35;5006;096;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Hohenfels;0;;;08335096
287;Konstanz;08;3;35;5001;097;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Engen;Mühlhausen-Ehingen;0;;;08335097
287;Konstanz;08;3;35;5006;098;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Bodman-Ludwigshafen;0;;;08335098
287;Konstanz;08;3;35;5006;099;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Orsingen-Nenzingen;0;;;08335099
287;Konstanz;08;3;35;5005;100;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Singen (Hohentwiel);Rielasingen-Worblingen;0;;;08335100
288;Waldshut;08;3;15;5008;016;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Hinterzarten;Breitnau;0;;;08315016
288;Waldshut;08;3;15;5003;020;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV Dreisamtal;Buchenbach;0;;;08315020
288;Waldshut;08;3;15;5017;031;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Stadt Titisee-Neustadt;Eisenbach (Hochschwarzwald);0;;;08315031
288;Waldshut;08;3;15;5015;037;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Schluchsee;Feldberg (Schwarzwald);0;;;08315037
288;Waldshut;08;3;15;5010;039;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Stadt Löffingen;Friedenweiler;0;;;08315039
288;Waldshut;08;3;15;5013;041;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV St. Peter;Glottertal;0;;;08315041
288;Waldshut;08;3;15;5005;047;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Gundelfingen;Gundelfingen;0;;;08315047
288;Waldshut;08;3;15;5005;051;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Gundelfingen;Heuweiler;0;;;08315051
288;Waldshut;08;3;15;5008;052;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Hinterzarten;Hinterzarten;0;;;08315052
288;Waldshut;08;3;15;5003;064;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV Dreisamtal;Kirchzarten;0;;;08315064
288;Waldshut;08;3;15;0;068;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;;Lenzkirch;0;;;08315068
288;Waldshut;08;3;15;5010;070;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Stadt Löffingen;Löffingen, Stadt;0;;;08315070
288;Waldshut;08;3;15;5003;084;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV Dreisamtal;Oberried;0;;;08315084
288;Waldshut;08;3;15;5013;094;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV St. Peter;St. Märgen;0;;;08315094
288;Waldshut;08;3;15;5013;095;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV St. Peter;St. Peter;0;;;08315095
288;Waldshut;08;3;15;5015;102;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Schluchsee;Schluchsee;0;;;08315102
288;Waldshut;08;3;15;5003;109;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV Dreisamtal;Stegen;0;;;08315109
288;Waldshut;08;3;15;5017;113;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Stadt Titisee-Neustadt;Titisee-Neustadt, Stadt;0;;;08315113
288;Waldshut;08;3;37;0;002;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Albbruck;0;;;08337002
288;Waldshut;08;3;37;5006;013;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Bernau im Schwarzwald;0;;;08337013
288;Waldshut;08;3;37;5001;022;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bonndorf im Schwarzwald;Bonndorf im Schwarzwald, Stadt;0;;;08337022
288;Waldshut;08;3;37;5006;027;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Dachsberg (Südschwarzwald);0;;;08337027
288;Waldshut;08;3;37;5002;030;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Jestetten;Dettighofen;0;;;08337030
288;Waldshut;08;3;37;5007;032;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Waldshut-Tiengen;Dogern;0;;;08337032
288;Waldshut;08;3;37;0;038;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Görwihl;0;;;08337038
288;Waldshut;08;3;37;5004;039;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Oberes Schlüchttal;Grafenhausen;0;;;08337039
288;Waldshut;08;3;37;5006;045;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Häusern;0;;;08337045
288;Waldshut;08;3;37;5005;049;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bad Säckingen;Herrischried;0;;;08337049
288;Waldshut;08;3;37;5006;051;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Höchenschwand;0;;;08337051
288;Waldshut;08;3;37;5003;053;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Küssaberg;Hohentengen am Hochrhein;0;;;08337053
288;Waldshut;08;3;37;5006;059;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Ibach;0;;;08337059
288;Waldshut;08;3;37;5002;060;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Jestetten;Jestetten;0;;;08337060
288;Waldshut;08;3;37;0;062;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Klettgau;0;;;08337062
288;Waldshut;08;3;37;5007;065;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Waldshut-Tiengen;Lauchringen;0;;;08337065
288;Waldshut;08;3;37;0;066;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Laufenburg (Baden), Stadt;0;;;08337066
288;Waldshut;08;3;37;5002;070;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Jestetten;Lottstetten;0;;;08337070
288;Waldshut;08;3;37;5005;076;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bad Säckingen;Murg;0;;;08337076
288;Waldshut;08;3;37;5005;090;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bad Säckingen;Rickenbach;0;;;08337090
288;Waldshut;08;3;37;5005;096;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bad Säckingen;Bad Säckingen, Stadt;0;;;08337096
288;Waldshut;08;3;37;5006;097;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;St. Blasien, Stadt;0;;;08337097
288;Waldshut;08;3;37;0;106;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Stühlingen, Stadt;0;;;08337106
288;Waldshut;08;3;37;5006;108;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Todtmoos;0;;;08337108
288;Waldshut;08;3;37;0;116;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Wehr, Stadt;0;;;08337116
288;Waldshut;08;3;37;5007;118;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Waldshut-Tiengen;Weilheim;0;;;08337118
288;Waldshut;08;3;37;5008;123;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Gemeinde Wutöschingen;Wutöschingen;0;;;08337123
288;Waldshut;08;3;37;5008;124;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Gemeinde Wutöschingen;Eggingen;0;;;08337124
288;Waldshut;08;3;37;5003;125;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Küssaberg;Küssaberg;0;;;08337125
288;Waldshut;08;3;37;5007;126;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Waldshut-Tiengen;Waldshut-Tiengen, Stadt;0;;;08337126
288;Waldshut;08;3;37;5001;127;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bonndorf im Schwarzwald;Wutach;0;;;08337127
288;Waldshut;08;3;37;5004;128;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Oberes Schlüchttal;Ühlingen-Birkendorf;0;;;08337128
289;Reutlingen;08;4;15;0;014;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Dettingen an der Erms;0;;;08415014
289;Reutlingen;08;4;15;0;019;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Eningen unter Achalm;0;;;08415019
289;Reutlingen;08;4;15;5003;027;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Münsingen;Gomadingen;0;;;08415027
289;Reutlingen;08;4;15;5005;028;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Bad Urach;Grabenstetten;0;;;08415028
289;Reutlingen;08;4;15;5002;029;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Metzingen;Grafenberg;0;;;08415029
289;Reutlingen;08;4;15;5006;034;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;GVV Zwiefalten-Hayingen;Hayingen, Stadt;0;;;08415034
289;Reutlingen;08;4;15;5005;039;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Bad Urach;Hülben;0;;;08415039
289;Reutlingen;08;4;15;5003;048;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Münsingen;Mehrstetten;0;;;08415048
289;Reutlingen;08;4;15;5002;050;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Metzingen;Metzingen, Stadt;0;;;08415050
289;Reutlingen;08;4;15;5003;053;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Münsingen;Münsingen, Stadt;0;;;08415053
289;Reutlingen;08;4;15;5006;058;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;GVV Zwiefalten-Hayingen;Pfronstetten;0;;;08415058
289;Reutlingen;08;4;15;0;059;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Pfullingen, Stadt;0;;;08415059
